order,file_path,thumbnail,capture_uuid,page_uri,book_uri,source_rotated,width,height,source_x,source_y,source_w,source_h
373,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$374/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$374/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-373,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n373,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
374,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$375/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$375/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-374,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n374,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
375,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$376/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$376/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-375,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n375,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
376,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$377/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$377/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-376,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n376,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
377,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$378/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$378/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-377,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n377,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
378,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$379/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$379/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-378,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n378,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
379,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$380/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$380/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-379,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n379,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
380,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$381/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$381/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-380,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n380,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
381,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$382/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$382/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-381,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n381,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
382,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$383/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$383/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-382,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n382,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
383,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$384/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$384/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-383,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n383,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
384,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$385/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$385/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-384,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n384,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
385,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$386/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$386/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-385,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n385,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
386,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$387/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$387/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-386,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n386,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
387,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$388/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$388/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-387,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n387,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
388,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$389/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$389/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-388,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n388,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
389,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$390/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$390/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-389,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n389,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
390,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$391/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$391/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-390,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n390,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
391,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$392/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$392/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-391,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n391,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
392,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$393/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$393/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-392,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n392,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
393,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$394/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$394/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-393,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n393,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
394,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$395/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$395/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-394,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n394,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
395,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$396/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$396/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-395,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n395,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
396,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$397/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$397/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-396,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n396,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
397,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$398/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$398/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-397,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n397,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
398,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$399/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$399/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-398,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n398,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
399,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$400/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$400/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-399,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n399,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
400,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$401/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$401/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-400,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n400,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
401,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$402/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$402/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-401,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n401,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
402,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$403/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$403/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-402,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n402,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
403,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$404/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$404/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-403,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n403,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
404,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$405/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$405/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-404,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n404,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
405,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$406/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$406/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-405,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n405,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
406,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$407/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$407/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-406,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n406,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
407,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$408/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$408/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-407,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n407,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
408,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$409/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$409/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-408,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n408,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
409,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$410/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$410/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-409,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n409,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
410,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$411/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$411/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-410,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n410,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
411,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$412/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$412/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-411,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n411,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
412,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$413/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$413/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-412,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n412,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
413,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$414/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$414/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-413,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n413,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
414,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$415/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$415/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-414,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n414,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
415,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$416/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$416/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-415,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n415,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
416,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$417/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$417/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-416,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n416,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
417,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$418/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$418/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-417,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n417,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
418,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$419/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$419/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-418,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n418,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
419,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$420/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$420/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-419,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n419,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
420,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$421/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$421/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-420,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n420,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
421,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$422/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$422/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-421,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n421,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
422,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$423/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$423/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-422,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n422,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
423,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$424/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$424/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-423,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n423,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
424,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$425/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$425/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-424,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n424,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
425,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$426/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$426/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-425,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n425,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
426,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$427/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$427/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-426,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n426,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
427,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$428/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$428/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-427,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n427,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
428,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$429/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$429/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-428,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n428,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
429,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$430/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$430/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-429,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n429,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
430,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$431/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$431/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-430,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n430,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
431,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$432/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$432/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-431,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n431,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
432,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$433/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$433/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-432,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n432,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
433,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$434/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$434/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-433,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n433,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
434,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$435/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Brooklyn_1929$435/full/100,100/0/default.jpg",NYC_Marriage_Index_Brooklyn_1929-434,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929#page/n434,https://archive.org/details/NYC_Marriage_Index_Brooklyn_1929,0.0,1000,1000,0,0,1000,1000
