order,file_path,thumbnail,capture_uuid,page_uri,book_uri,source_rotated,width,height,source_x,source_y,source_w,source_h
298,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$299/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$299/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-298,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n298,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
299,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$300/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$300/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-299,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n299,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
300,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$301/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$301/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-300,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n300,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
301,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$302/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$302/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-301,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n301,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
302,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$303/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$303/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-302,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n302,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
303,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$304/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$304/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-303,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n303,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
304,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$305/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$305/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-304,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n304,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
305,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$306/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$306/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-305,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n305,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
306,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$307/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$307/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-306,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n306,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
307,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$308/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$308/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-307,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n307,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
308,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$309/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$309/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-308,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n308,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
309,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$310/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$310/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-309,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n309,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
310,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$311/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$311/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-310,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n310,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
311,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$312/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$312/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-311,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n311,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
312,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$313/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$313/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-312,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n312,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
313,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$314/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$314/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-313,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n313,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
314,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$315/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$315/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-314,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n314,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
315,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$316/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$316/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-315,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n315,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
316,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$317/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$317/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-316,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n316,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
317,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$318/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$318/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-317,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n317,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
318,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$319/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$319/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-318,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n318,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
319,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$320/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$320/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-319,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n319,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
320,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$321/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$321/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-320,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n320,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
321,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$322/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$322/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-321,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n321,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
322,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$323/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$323/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-322,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n322,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
323,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$324/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$324/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-323,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n323,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
324,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$325/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$325/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-324,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n324,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
325,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$326/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$326/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-325,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n325,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
326,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$327/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$327/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-326,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n326,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
327,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$328/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$328/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-327,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n327,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
328,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$329/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$329/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-328,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n328,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
329,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$330/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$330/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-329,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n329,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
330,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$331/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$331/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-330,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n330,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
331,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$332/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$332/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-331,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n331,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
332,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$333/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$333/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-332,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n332,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
333,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$334/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$334/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-333,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n333,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
334,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$335/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$335/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-334,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n334,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
335,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$336/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$336/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-335,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n335,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
336,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$337/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$337/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-336,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n336,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
337,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$338/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$338/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-337,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n337,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
338,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$339/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$339/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-338,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n338,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
339,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$340/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$340/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-339,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n339,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
340,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$341/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$341/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-340,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n340,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
341,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$342/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$342/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-341,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n341,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
342,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$343/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$343/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-342,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n342,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
343,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$344/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$344/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-343,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n343,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
344,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$345/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$345/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-344,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n344,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
345,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$346/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$346/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-345,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n345,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
346,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$347/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$347/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-346,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n346,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
347,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$348/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$348/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-347,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n347,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
348,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$349/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$349/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-348,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n348,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
349,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$350/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$350/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-349,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n349,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
350,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$351/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$351/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-350,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n350,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
351,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$352/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$352/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-351,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n351,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
352,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$353/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$353/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-352,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n352,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
353,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$354/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$354/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-353,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n353,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
354,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$355/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$355/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-354,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n354,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
355,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$356/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$356/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-355,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n355,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
356,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$357/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$357/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-356,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n356,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
357,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$358/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$358/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-357,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n357,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
358,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$359/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$359/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-358,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n358,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
359,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$360/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$360/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-359,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n359,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
360,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$361/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$361/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-360,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n360,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,1000,1000,0,0,1000,1000
